age,income,transaction_amount,credit_score,account_balance,years_customer,education,employment_status,region,account_type,target
41.0,19541.0,711.92,597.0,55311.03,3.0,,Student,West,Standard,0
33.0,16398.0,992.45,,73199.83,4.0,,,South,Basic,0
25.0,46432.0,,702.0,35450.53,8.0,Bachelor,Employed,West,VIP,1
39.0,37622.0,295.03,682.0,36643.03,5.0,Master,Employed,East,Basic,1
48.0,70663.0,269.36,611.0,,8.0,Master,Employed,Central,Standard,1
35.0,56250.0,308.52,,11883.77,3.0,High School,Employed,West,Premium,0
18.0,29390.0,539.14,,,6.0,Bachelor,Unemployed,South,Standard,0
59.0,23504.0,746.82,664.0,78874.59,7.0,PhD,Employed,Central,Standard,0
42.0,31953.0,1022.21,693.0,5416.03,2.0,High School,Retired,South,Standard,0
34.0,23375.0,304.6,495.0,70350.24,6.0,Bachelor,Self-Employed,Central,Basic,0
52.0,32723.0,225.79,546.0,9388.34,7.0,Bachelor,Retired,South,Basic,0
62.0,36796.0,2047.75,,21050.13,5.0,PhD,,South,VIP,0
18.0,,131.91,529.0,95821.42,5.0,High School,Employed,South,Premium,1
46.0,,125.52,583.0,36215.05,4.0,Bachelor,Employed,Central,Standard,0
18.0,27001.0,628.35,767.0,5680.18,6.0,PhD,Student,West,Basic,0
47.0,18517.0,99.02,741.0,52119.81,4.0,Bachelor,,Central,Standard,0
41.0,,254.92,600.0,20641.34,3.0,PhD,Employed,East,Basic,0
49.0,44081.0,172.93,694.0,42632.92,10.0,PhD,Self-Employed,South,Basic,1
32.0,38809.0,92.39,557.0,10165.8,3.0,Bachelor,,South,Standard,0
18.0,50903.0,,806.0,9596.89,4.0,High School,Self-Employed,Central,Basic,0
33.0,74509.0,233.81,,50414.3,7.0,Bachelor,,West,Standard,0
46.0,103151.0,310.17,,33587.73,5.0,Bachelor,Self-Employed,West,Basic,0
55.0,45633.0,108.99,,15527.03,4.0,High School,Employed,East,Standard,1
22.0,15436.0,730.22,626.0,58037.1,5.0,High School,Self-Employed,West,Standard,0
55.0,29281.0,188.96,812.0,6219.21,5.0,Bachelor,Unemployed,Central,Standard,0
30.0,16261.0,209.82,723.0,75273.88,5.0,Master,Self-Employed,North,Standard,1
45.0,141136.0,145.28,673.0,5133.81,3.0,Bachelor,,Central,Basic,0
32.0,178067.0,284.94,503.0,97037.1,3.0,High School,,North,Premium,1
42.0,61098.0,311.42,658.0,73562.47,4.0,Master,Employed,South,Basic,0
,72169.0,377.16,525.0,89721.27,5.0,Master,Unemployed,Central,Standard,1
21.0,,1714.31,623.0,43994.91,7.0,High School,Self-Employed,North,Basic,0
29.0,48671.0,1175.32,662.0,5808.1,5.0,Bachelor,Student,South,Standard,0
,10117.0,470.03,,22944.01,2.0,High School,,,Standard,0
76.0,34229.0,19.84,601.0,97109.5,10.0,Master,Self-Employed,West,Standard,0
,17945.0,473.71,822.0,61889.16,5.0,High School,Employed,South,Basic,0
70.0,,46.97,527.0,22787.17,4.0,Master,,South,VIP,1
70.0,34624.0,619.53,,48281.76,5.0,High School,,Central,Standard,0
38.0,172380.0,247.21,664.0,31744.14,6.0,High School,,East,Standard,1
35.0,75606.0,909.14,463.0,48971.77,1.0,High School,Unemployed,North,Standard,0
29.0,45597.0,1428.24,555.0,83662.42,9.0,Master,Student,East,Standard,1
38.0,29332.0,269.88,687.0,22255.55,8.0,Master,Employed,West,Basic,0
18.0,138803.0,308.61,724.0,39908.8,6.0,Bachelor,Retired,Central,Standard,1
38.0,35455.0,445.98,571.0,44609.0,8.0,Master,Retired,Central,Basic,0
62.0,47350.0,109.78,607.0,58705.34,5.0,High School,,South,Standard,0
30.0,37563.0,1310.93,690.0,7772.85,5.0,Bachelor,Employed,West,Basic,0
36.0,26282.0,283.7,511.0,20701.16,4.0,Master,Self-Employed,Central,Basic,1
18.0,37391.0,91.25,635.0,39783.27,4.0,High School,Employed,Central,Standard,0
45.0,10000.0,719.28,631.0,80934.07,4.0,,Self-Employed,Central,Standard,0
43.0,10528.0,123.69,,18684.21,11.0,,Self-Employed,South,Premium,0
40.0,48035.0,77.47,692.0,88152.38,1.0,High School,Employed,North,Basic,0
36.0,,413.76,651.0,,3.0,Bachelor,Student,North,Standard,1
35.0,47981.0,556.6,711.0,25383.93,8.0,Master,,South,Basic,1
47.0,20408.0,421.48,,40938.23,5.0,High School,Employed,East,Basic,0
39.0,11449.0,534.3,575.0,55370.77,5.0,Bachelor,Unemployed,,Basic,0
44.0,68024.0,61.38,707.0,73397.42,3.0,Other,,North,Basic,0
43.0,,323.15,718.0,47694.2,1.0,High School,Self-Employed,West,Basic,1
56.0,60754.0,220.82,624.0,,4.0,High School,Self-Employed,South,Premium,0
50.0,49607.0,1812.83,665.0,81874.29,4.0,Bachelor,,West,Standard,0
42.0,53243.0,25.45,806.0,173.99,2.0,Bachelor,Employed,North,Basic,1
62.0,37304.0,177.12,,79158.31,1.0,High School,,West,Standard,0
46.0,49360.0,1422.47,,44275.36,6.0,Bachelor,Retired,East,Standard,0
59.0,33005.0,2052.08,,96708.72,8.0,High School,Employed,East,Premium,1
49.0,21845.0,871.2,578.0,82022.65,5.0,,Self-Employed,North,Basic,0
18.0,16801.0,39.52,657.0,38400.71,2.0,Master,Employed,South,VIP,1
,10000.0,412.03,599.0,63463.28,3.0,,Self-Employed,South,Basic,0
42.0,31417.0,255.52,697.0,19424.38,,Bachelor,Employed,East,Basic,0
39.0,,821.12,616.0,29034.95,2.0,Bachelor,Self-Employed,Central,Basic,0
44.0,65125.0,28.3,850.0,20210.54,5.0,Master,Employed,Central,VIP,1
34.0,43571.0,109.78,668.0,75115.63,5.0,Other,Employed,South,Basic,1
43.0,20187.0,335.88,523.0,821.6,3.0,Bachelor,Student,North,Basic,0
31.0,80649.0,85.78,,40727.31,7.0,Bachelor,Student,North,Basic,1
59.0,33009.0,589.99,620.0,83756.6,9.0,Bachelor,Employed,South,Standard,0
,,859.53,707.0,70908.0,3.0,,Retired,East,Basic,0
34.0,16566.0,609.58,650.0,42175.44,6.0,Bachelor,,North,Basic,1
26.0,19930.0,290.16,683.0,63304.33,4.0,High School,Employed,South,Premium,1
44.0,18438.0,1053.46,,43179.79,5.0,Bachelor,Retired,North,Basic,0
42.0,11095.0,74.07,633.0,84400.75,5.0,Bachelor,Retired,South,Basic,0
45.0,17160.0,150.78,708.0,,3.0,Bachelor,Self-Employed,North,Standard,0
24.0,39441.0,336.22,738.0,63261.81,3.0,PhD,Self-Employed,South,Basic,1
18.0,20542.0,31.65,674.0,98862.12,4.0,Master,,West,Basic,0
49.0,10000.0,50.29,521.0,77010.73,7.0,High School,Employed,South,Standard,0
62.0,85769.0,253.29,,28595.95,3.0,Bachelor,Student,East,Basic,0
24.0,,1440.19,490.0,77297.41,3.0,Bachelor,Retired,West,Basic,0
63.0,58184.0,1195.24,786.0,92848.67,3.0,High School,Self-Employed,South,Premium,1
44.0,37233.0,313.66,545.0,29507.63,3.0,Master,Self-Employed,South,Standard,0
39.0,,76.67,806.0,81729.94,5.0,PhD,Employed,West,Standard,1
34.0,80625.0,98.07,656.0,23782.14,3.0,High School,Unemployed,North,Standard,0
19.0,24253.0,237.04,719.0,43403.34,6.0,High School,Student,West,Standard,1
54.0,20709.0,117.91,690.0,69017.29,7.0,Master,Employed,North,Basic,0
28.0,120835.0,43.31,727.0,24352.75,9.0,Master,Unemployed,North,Premium,1
28.0,11151.0,560.09,492.0,18729.53,3.0,High School,,West,Basic,0
54.0,42306.0,435.48,598.0,46254.37,2.0,Bachelor,Employed,East,Standard,0
18.0,32699.0,172.16,,78320.15,9.0,Bachelor,,North,Standard,0
18.0,27595.0,754.68,654.0,59586.32,6.0,PhD,Employed,South,Standard,0
39.0,,747.94,,70121.46,6.0,High School,Employed,Central,VIP,0
44.0,42262.0,,,68927.71,6.0,Master,Employed,North,Standard,0
47.0,,50.76,632.0,54449.89,3.0,High School,Employed,Central,Standard,1
35.0,,1253.39,826.0,31561.02,8.0,Bachelor,Employed,West,Basic,1
77.0,50723.0,552.31,,42171.12,3.0,Bachelor,,North,Basic,0
36.0,39131.0,141.88,768.0,38062.05,5.0,Other,,East,Basic,0
36.0,21428.0,471.39,794.0,7906.97,4.0,High School,,Central,Basic,0
28.0,36431.0,259.62,689.0,89846.23,4.0,High School,Employed,Central,Standard,0
41.0,20506.0,504.41,,64185.49,7.0,Bachelor,,Central,Basic,0
49.0,19451.0,321.1,,85718.9,6.0,Other,,Central,Standard,0
58.0,27752.0,332.25,678.0,77606.05,4.0,Bachelor,,Central,Standard,0
18.0,,665.68,662.0,6829.53,3.0,Bachelor,Self-Employed,South,Basic,0
36.0,,475.6,,,4.0,Master,Employed,Central,Standard,0
46.0,,9790.42,678.0,95073.46,3.0,,Employed,Central,Basic,1
48.0,24372.0,33.8,560.0,46193.05,4.0,High School,Employed,West,Premium,1
40.0,42509.0,181.93,805.0,81194.03,2.0,,,South,Standard,0
48.0,39911.0,281.28,712.0,57547.67,4.0,Bachelor,,South,Standard,0
27.0,22316.0,160.95,,82356.19,,Master,Self-Employed,South,Standard,0
63.0,38522.0,,655.0,73460.82,4.0,Master,Employed,East,Standard,0
54.0,80997.0,108.52,788.0,27973.14,9.0,Bachelor,Employed,Central,Basic,0
19.0,42159.0,608.94,530.0,99121.45,3.0,Bachelor,,West,Premium,0
23.0,43532.0,741.73,611.0,49052.1,6.0,Bachelor,Employed,South,Basic,1
24.0,20655.0,66.38,692.0,58499.42,3.0,Bachelor,Student,West,Standard,0
,,526.06,485.0,54043.5,8.0,Other,,West,Basic,0
20.0,21618.0,1627.72,638.0,88518.2,3.0,High School,,East,Premium,0
35.0,10000.0,107.11,614.0,27988.99,8.0,High School,Employed,North,Standard,0
46.0,72268.0,1200.11,847.0,,2.0,Master,,East,Basic,0
39.0,33128.0,,,42809.28,8.0,High School,Employed,North,Standard,0
43.0,28497.0,446.95,,91831.88,6.0,High School,,North,Standard,0
24.0,,26.66,579.0,43931.24,4.0,High School,Self-Employed,North,VIP,0
48.0,162327.0,689.76,434.0,27756.15,5.0,High School,,East,Standard,1
30.0,48226.0,325.31,,61849.6,6.0,Bachelor,Employed,East,Premium,1
35.0,56376.0,638.58,658.0,73754.77,4.0,,Employed,South,Premium,1
43.0,41360.0,828.22,,46275.67,3.0,High School,Student,Central,Standard,1
41.0,45073.0,370.95,725.0,38002.77,5.0,,,South,,0
40.0,111179.0,153.02,693.0,36450.44,4.0,,,East,Basic,0
28.0,29712.0,76.33,651.0,42131.26,1.0,Master,Employed,West,Premium,0
35.0,11321.0,87.48,,84267.15,6.0,High School,Employed,,Standard,0
40.0,72725.0,1008.46,606.0,48256.05,6.0,Bachelor,Retired,South,Basic,1
19.0,,65.95,659.0,31435.6,6.0,,Employed,,Premium,0
33.0,39592.0,242.82,703.0,18231.5,6.0,Bachelor,Self-Employed,North,Basic,0
45.0,52923.0,203.44,,28261.61,2.0,Master,Employed,North,Basic,0
20.0,26994.0,1002.93,643.0,46272.98,2.0,Bachelor,Employed,North,Premium,1
57.0,36921.0,324.75,753.0,54781.4,7.0,High School,,North,Basic,1
59.0,32683.0,2819.9,550.0,62148.93,6.0,Bachelor,Self-Employed,West,Basic,1
21.0,,667.9,709.0,7137.94,3.0,Master,Self-Employed,Central,Basic,0
60.0,94027.0,951.65,545.0,61317.09,4.0,High School,,East,Basic,1
37.0,11733.0,51.94,607.0,35199.32,5.0,Master,Retired,North,Premium,0
46.0,,7549.91,491.0,25696.98,5.0,High School,Employed,South,Premium,1
,73268.0,72.77,674.0,33105.98,2.0,Master,Unemployed,East,Standard,0
53.0,,311.46,588.0,78446.55,9.0,High School,Employed,East,Premium,1
46.0,30353.0,633.43,490.0,80328.81,8.0,Bachelor,,East,Standard,1
27.0,31734.0,92.6,661.0,10375.79,4.0,High School,,South,Standard,0
22.0,49687.0,69.73,734.0,49467.38,6.0,Bachelor,,North,Basic,1
18.0,,476.75,682.0,52949.84,9.0,Bachelor,Unemployed,Central,VIP,0
42.0,,130.89,678.0,3021.43,4.0,,Self-Employed,South,Basic,0
48.0,32961.0,326.31,712.0,71706.32,4.0,Bachelor,Employed,North,Basic,1
49.0,20128.0,26.24,592.0,36679.4,,Other,Employed,Central,VIP,0
38.0,18008.0,570.68,658.0,41799.77,6.0,High School,Self-Employed,Central,Standard,0
22.0,75738.0,389.7,825.0,60992.84,9.0,High School,Retired,South,,1
29.0,10000.0,521.24,661.0,46894.04,7.0,Master,,Central,Standard,0
57.0,53226.0,161.07,583.0,74794.99,7.0,Other,,West,VIP,0
32.0,68734.0,163.28,677.0,59585.86,4.0,Bachelor,Retired,West,Standard,0
42.0,30489.0,808.13,619.0,22603.49,3.0,PhD,Employed,East,Standard,0
23.0,37869.0,633.92,647.0,87048.78,6.0,,,South,Basic,0
45.0,92115.0,433.43,709.0,21579.28,3.0,Master,Employed,North,Basic,1
33.0,20663.0,494.62,606.0,71353.27,4.0,Master,Employed,Central,Basic,1
55.0,22441.0,49.38,421.0,79220.93,4.0,Bachelor,,South,Standard,0
51.0,24431.0,969.57,636.0,68828.22,,High School,Unemployed,East,Standard,0
32.0,92250.0,734.64,689.0,42180.45,3.0,High School,Retired,East,Basic,1
38.0,102112.0,446.4,789.0,87795.3,9.0,Bachelor,Self-Employed,North,Basic,0
31.0,11888.0,1254.16,735.0,32769.97,5.0,,Employed,East,Basic,0
18.0,81226.0,92.34,623.0,68707.63,2.0,Bachelor,,South,VIP,0
27.0,69921.0,580.23,688.0,87766.31,5.0,Bachelor,,East,Basic,0
42.0,125853.0,1648.17,630.0,15542.79,7.0,High School,Retired,South,Basic,0
44.0,,185.54,720.0,65263.52,3.0,,Self-Employed,Central,Standard,0
42.0,35052.0,7.71,637.0,90095.92,,High School,Employed,Central,VIP,0
35.0,90778.0,663.76,,10308.13,5.0,Master,Employed,Central,Basic,1
53.0,63520.0,3.5,783.0,14575.33,7.0,,,West,Standard,1
40.0,,1029.95,850.0,37825.56,10.0,High School,Employed,East,Standard,0
50.0,78195.0,28.97,530.0,99431.08,2.0,Bachelor,,North,Basic,1
18.0,41061.0,528.88,506.0,,3.0,High School,Employed,East,Standard,0
18.0,14196.0,236.75,,32472.02,6.0,Master,,North,Basic,0
44.0,,113.66,645.0,83509.67,4.0,Bachelor,Employed,West,Standard,1
18.0,,1142.66,607.0,,4.0,Master,Employed,West,VIP,1
36.0,30575.0,685.69,749.0,99620.64,8.0,Master,Unemployed,South,Basic,0
35.0,76179.0,208.09,586.0,73886.17,9.0,Bachelor,Employed,West,Premium,1
63.0,36209.0,167.14,560.0,95917.04,6.0,,Student,Central,Standard,0
,82238.0,,756.0,14439.8,6.0,High School,,South,Standard,0
42.0,,905.69,693.0,23243.73,7.0,PhD,Employed,East,VIP,0
52.0,26305.0,629.13,673.0,37077.48,6.0,High School,,South,Standard,1
45.0,38952.0,510.81,560.0,5101.14,5.0,High School,,West,Basic,0
33.0,52980.0,129.34,,6069.16,1.0,Master,,Central,Standard,0
56.0,40594.0,958.0,631.0,90382.14,8.0,Bachelor,,West,Basic,0
23.0,40968.0,692.47,660.0,4274.83,3.0,Bachelor,,East,Basic,0
44.0,19628.0,364.15,,74995.97,3.0,PhD,Employed,Central,Standard,0
18.0,25683.0,358.3,760.0,71764.23,6.0,PhD,Self-Employed,South,Standard,0
43.0,221188.0,421.02,685.0,7281.46,6.0,Master,,West,VIP,1
42.0,97029.0,880.93,595.0,18763.58,7.0,Bachelor,Employed,West,Premium,0
65.0,11169.0,677.9,649.0,45481.73,10.0,High School,Employed,North,Basic,0
18.0,10000.0,17817.92,704.0,64165.72,5.0,Master,,Central,Standard,1
30.0,38597.0,353.91,785.0,89582.68,7.0,Bachelor,Unemployed,North,Basic,1
52.0,,13949.79,617.0,52683.19,6.0,Master,Employed,West,Standard,1
,,964.04,610.0,93636.68,3.0,Bachelor,,,Basic,0
42.0,82234.0,132.19,,,6.0,High School,,East,Standard,1
25.0,38090.0,293.51,579.0,62278.0,8.0,Bachelor,Retired,West,Basic,0
31.0,31874.0,484.65,599.0,84464.04,3.0,,Employed,East,Premium,0
58.0,66495.0,1233.41,,23332.47,5.0,Bachelor,Employed,North,Basic,0
39.0,23730.0,,684.0,78854.53,5.0,Bachelor,Employed,East,Premium,0
45.0,28872.0,119.49,731.0,40028.92,6.0,Master,Employed,West,Standard,1
38.0,62077.0,133.58,663.0,99962.42,4.0,Bachelor,Employed,West,Basic,0
22.0,35414.0,197.72,657.0,9155.15,5.0,Master,Employed,South,Standard,1
54.0,,165.49,695.0,55327.23,5.0,Bachelor,,North,Standard,0
47.0,63263.0,445.97,527.0,78303.5,6.0,Bachelor,Retired,South,Standard,0
74.0,60057.0,1084.12,656.0,67619.66,,Bachelor,Employed,West,Standard,1
24.0,34905.0,,,50558.49,2.0,,,South,Basic,0
52.0,73116.0,,712.0,51310.9,5.0,Bachelor,Employed,West,Basic,1
20.0,28054.0,996.64,647.0,40542.96,9.0,Bachelor,,,Premium,0
42.0,45519.0,499.9,708.0,34230.04,4.0,High School,Employed,West,Premium,1
54.0,17447.0,123.57,551.0,59366.65,6.0,Bachelor,Employed,North,Standard,1
18.0,83412.0,224.45,684.0,74836.75,5.0,High School,Self-Employed,South,Basic,0
36.0,45820.0,780.24,647.0,27927.05,6.0,Bachelor,Retired,East,Standard,0
31.0,177373.0,671.49,658.0,94661.89,6.0,,,South,Standard,0
29.0,246185.0,429.7,620.0,36481.84,5.0,Bachelor,Employed,North,Standard,0
45.0,66880.0,78.19,762.0,43397.47,7.0,Bachelor,Employed,North,Premium,1
56.0,38358.0,813.01,610.0,41114.0,10.0,Master,Self-Employed,Central,Standard,0
38.0,17037.0,183.75,564.0,11133.98,5.0,Bachelor,Self-Employed,East,Standard,0
43.0,74891.0,738.32,531.0,11591.11,4.0,Bachelor,Self-Employed,East,Premium,1
41.0,42968.0,521.45,477.0,79527.09,1.0,Bachelor,,Central,Standard,0
40.0,55850.0,153.38,667.0,38132.33,4.0,,,Central,Standard,0
23.0,144904.0,119.36,587.0,21598.76,7.0,PhD,Employed,South,Basic,0
56.0,18778.0,70.15,545.0,70770.04,3.0,Bachelor,,South,Premium,1
44.0,17336.0,138.5,628.0,95974.07,8.0,Other,,South,Standard,0
45.0,30057.0,85.89,704.0,93680.24,9.0,High School,,North,Basic,0
27.0,70049.0,479.93,642.0,72340.71,6.0,Bachelor,Self-Employed,West,Premium,1
33.0,56607.0,456.63,,19162.25,3.0,High School,Employed,South,Premium,0
37.0,17737.0,441.15,743.0,15409.27,7.0,Bachelor,Retired,East,Premium,1
18.0,66518.0,513.46,715.0,87100.65,1.0,High School,Self-Employed,South,Basic,0
18.0,13891.0,843.12,658.0,96281.43,6.0,High School,Employed,West,VIP,1
30.0,18579.0,1224.11,571.0,62231.87,5.0,High School,Employed,South,VIP,0
47.0,33111.0,130.93,606.0,90125.46,9.0,Bachelor,,North,Standard,0
30.0,23324.0,443.09,,81488.99,6.0,Bachelor,Employed,West,VIP,0
24.0,74004.0,40.79,707.0,15401.28,4.0,Master,Retired,North,Premium,1
27.0,45665.0,64.0,677.0,22296.97,7.0,Master,,North,Premium,1
33.0,149111.0,531.15,600.0,6775.92,7.0,Master,Employed,North,Standard,0
34.0,29799.0,333.33,682.0,47405.69,5.0,PhD,,East,Premium,1
72.0,,710.1,786.0,32394.82,1.0,High School,Employed,Central,,0
55.0,,277.28,673.0,42604.6,8.0,Master,Retired,Central,Basic,0
55.0,33767.0,68.25,699.0,866.4,10.0,Master,Student,Central,Standard,0
57.0,119994.0,5166.1,622.0,,4.0,Bachelor,,East,Basic,1
25.0,,43.26,634.0,20057.17,1.0,High School,Employed,East,VIP,1
21.0,10000.0,104.72,,36826.59,4.0,,Employed,North,Standard,0
23.0,93158.0,162.16,660.0,40237.58,6.0,,Employed,Central,Premium,0
60.0,75371.0,2678.04,429.0,6624.43,1.0,Bachelor,Employed,Central,Premium,1
31.0,,269.66,528.0,36551.48,6.0,Master,,South,Premium,0
21.0,,348.29,676.0,89984.69,7.0,Master,Employed,West,Basic,0
33.0,21367.0,734.18,570.0,89320.35,3.0,High School,Self-Employed,South,,0
36.0,22675.0,505.87,491.0,2458.99,5.0,Bachelor,Retired,Central,Standard,0
44.0,18529.0,920.75,655.0,2978.97,3.0,Bachelor,Employed,North,Basic,1
43.0,146318.0,333.19,526.0,59396.57,3.0,Bachelor,Employed,North,Standard,0
27.0,35975.0,1790.96,,20482.3,3.0,High School,Retired,South,Premium,0
50.0,35268.0,796.81,687.0,89851.13,6.0,Bachelor,,West,Premium,0
30.0,56478.0,256.55,796.0,48285.42,9.0,Bachelor,Employed,East,Standard,1
37.0,57264.0,240.04,681.0,32579.3,10.0,High School,Self-Employed,Central,Basic,0
50.0,10000.0,1326.01,800.0,95327.69,5.0,High School,,Central,Standard,0
30.0,21653.0,576.66,572.0,31792.81,2.0,Bachelor,,Central,Basic,0
31.0,11728.0,485.68,601.0,32082.85,6.0,Bachelor,Employed,East,Basic,0
48.0,50023.0,709.06,673.0,13309.71,3.0,Master,,North,Premium,1
27.0,28821.0,411.44,639.0,22225.21,8.0,High School,Employed,West,Basic,0
34.0,36765.0,86.68,661.0,76049.07,3.0,Bachelor,Employed,North,Basic,0
48.0,10000.0,192.25,647.0,75974.58,10.0,Master,Employed,East,Basic,1
70.0,28342.0,408.16,,38659.89,5.0,Bachelor,Employed,North,Basic,0
49.0,88619.0,9.17,575.0,34937.51,6.0,Other,,North,Basic,0
47.0,112146.0,287.55,591.0,41839.46,8.0,Bachelor,Employed,South,Basic,1
47.0,64543.0,704.89,578.0,30083.69,4.0,High School,Employed,East,Basic,1
,12476.0,89.7,571.0,60779.43,4.0,Master,Employed,South,Basic,0
41.0,99461.0,14319.91,655.0,83658.25,3.0,Bachelor,Student,East,Standard,1
39.0,64809.0,,592.0,937.36,3.0,,Unemployed,Central,Standard,1
44.0,33065.0,480.22,608.0,,5.0,Bachelor,Employed,South,Standard,1
41.0,10000.0,,762.0,11795.34,5.0,,Employed,East,VIP,0
45.0,77876.0,820.74,,89970.61,5.0,High School,Employed,Central,Premium,1
35.0,22612.0,536.66,714.0,23355.73,2.0,High School,Retired,West,Standard,1
40.0,47902.0,203.32,739.0,91703.26,3.0,Bachelor,Employed,Central,Basic,1
21.0,38357.0,235.96,781.0,78733.11,4.0,High School,Employed,West,Premium,0
35.0,,,649.0,26916.93,5.0,Bachelor,Employed,Central,VIP,1
60.0,,,671.0,2827.63,2.0,High School,Employed,West,Standard,0
44.0,35879.0,355.66,608.0,71584.32,3.0,Master,Employed,North,Premium,0
39.0,128398.0,407.11,582.0,82176.27,8.0,Bachelor,,South,Standard,1
68.0,21448.0,1074.9,530.0,67976.41,4.0,Bachelor,Retired,North,Basic,0
19.0,69665.0,14230.45,568.0,38166.63,8.0,,Employed,South,Basic,1
23.0,30980.0,34.63,608.0,12739.21,6.0,Bachelor,,West,VIP,0
65.0,16284.0,88.12,665.0,34704.87,6.0,High School,,South,Basic,1
,36349.0,15.25,558.0,,3.0,High School,,West,VIP,0
36.0,63156.0,536.7,572.0,72308.97,3.0,High School,Employed,East,VIP,1
22.0,107255.0,502.4,482.0,15936.09,3.0,Bachelor,Employed,West,Premium,1
46.0,118155.0,118.37,595.0,81954.26,5.0,Bachelor,Self-Employed,East,Premium,1
48.0,28686.0,80.91,654.0,,4.0,Bachelor,,East,Standard,0
23.0,16484.0,78.73,654.0,48256.87,6.0,Bachelor,Employed,South,Standard,0
37.0,28141.0,12468.11,624.0,36023.21,3.0,Other,,Central,Standard,0
34.0,14111.0,591.28,630.0,50749.37,8.0,High School,Employed,North,Standard,1
43.0,30518.0,440.26,650.0,54014.89,9.0,High School,,Central,Premium,0
23.0,27630.0,194.66,749.0,23698.49,3.0,Master,Employed,Central,Basic,0
58.0,64990.0,283.74,621.0,98875.46,1.0,High School,,Central,Standard,0
53.0,10000.0,46.83,,90954.77,3.0,Master,,North,Premium,0
34.0,20193.0,3146.8,546.0,39079.8,6.0,PhD,Retired,West,Basic,1
36.0,20324.0,703.42,687.0,25402.16,7.0,,Employed,South,Premium,0
37.0,93873.0,485.71,644.0,30704.54,8.0,Master,Student,West,Premium,1
28.0,14897.0,443.08,607.0,98016.78,3.0,Master,Employed,South,Standard,0
33.0,43535.0,350.91,555.0,40706.46,7.0,Bachelor,,East,Premium,0
35.0,32777.0,148.82,677.0,91193.01,0.0,,Self-Employed,Central,Standard,0
64.0,83653.0,128.34,562.0,5902.37,,High School,Employed,South,Premium,0
54.0,,398.73,692.0,77679.63,1.0,PhD,Employed,Central,VIP,1
54.0,,12928.86,793.0,76212.59,9.0,High School,Employed,East,Basic,0
45.0,23301.0,38.69,,65098.66,2.0,Bachelor,,South,Standard,0
23.0,10000.0,411.42,,12111.83,3.0,Bachelor,,North,VIP,0
39.0,44252.0,1261.69,699.0,98139.93,2.0,High School,Student,Central,Standard,0
54.0,55514.0,1228.29,594.0,21277.96,3.0,High School,Employed,West,Basic,0
21.0,,5.44,544.0,70971.21,2.0,Bachelor,Employed,East,Premium,0
49.0,13535.0,56.81,660.0,75147.62,4.0,Master,,South,Standard,1
74.0,44438.0,,601.0,75991.89,7.0,PhD,Employed,,,0
55.0,47634.0,943.5,540.0,82600.5,3.0,,,West,Basic,0
61.0,16440.0,1544.46,513.0,98912.41,7.0,Master,Retired,South,Basic,0
43.0,22942.0,985.14,,9599.01,7.0,PhD,,Central,VIP,1
54.0,10000.0,566.0,,47218.91,7.0,,,North,Standard,0
29.0,109295.0,,637.0,97484.05,5.0,Other,,,Standard,1
,12837.0,37.7,633.0,88208.53,6.0,Bachelor,,Central,Basic,1
49.0,56039.0,24.34,645.0,99062.04,6.0,Bachelor,Student,Central,Standard,0
44.0,35313.0,473.47,573.0,58243.46,8.0,Master,Employed,South,Basic,1
,101892.0,,614.0,67284.94,4.0,Master,,East,Basic,0
31.0,19267.0,672.08,,26380.34,5.0,Bachelor,Employed,Central,,0
37.0,38139.0,623.22,772.0,45833.02,8.0,High School,Self-Employed,West,Standard,1
41.0,10000.0,41.48,733.0,2094.88,4.0,Bachelor,Unemployed,North,Premium,0
24.0,10000.0,1185.55,711.0,71972.08,4.0,Bachelor,,East,Premium,1
43.0,58516.0,369.0,773.0,92587.74,3.0,Master,Employed,West,Standard,1
18.0,10000.0,1173.99,562.0,11214.93,6.0,High School,,West,Standard,0
